t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
23.832,-0.4531,0.1875,-0.0625,3,0.3854,0.4086,0.8272,-0.0162,2,0.1724,
23.844,-0.4531,0.1875,-0.0625,3,0.3851,0.4083,0.8275,-0.0164,2,0.1724,
23.856,-0.1406,0.2070,0.7422,3,0.3851,0.4083,0.8275,-0.0164,2,0.1724,
23.867,-0.1406,0.2070,0.7422,3,0.3851,0.4078,0.8277,-0.0165,2,0.1726,
23.877,-0.1406,0.2070,0.7422,3,0.3852,0.4077,0.8278,-0.0165,2,0.1729,
23.887,-0.1406,0.2070,0.7422,3,0.3851,0.4073,0.8279,-0.0164,2,0.1729,
23.900,-0.1406,0.2070,0.7422,3,0.3850,0.4070,0.8282,-0.0162,2,0.1729,
23.911,0.0508,-0.2383,0.4688,3,0.3850,0.4070,0.8282,-0.0162,2,0.1729,
23.922,0.0508,-0.2383,0.4688,3,0.3843,0.4057,0.8291,-0.0157,2,0.1731,
23.933,0.0508,-0.2383,0.4688,3,0.3843,0.4050,0.8295,-0.0155,2,0.1731,
23.945,0.0156,-0.1641,0.0859,3,0.3843,0.4050,0.8295,-0.0155,2,0.1731,
23.956,0.0156,-0.1641,0.0859,3,0.3852,0.4035,0.8298,-0.0153,2,0.1733,
23.966,0.0156,-0.1641,0.0859,3,0.3858,0.4030,0.8298,-0.0153,2,0.1733,
23.977,0.0156,-0.1641,0.0859,3,0.3864,0.4024,0.8298,-0.0153,2,0.1736,
23.989,0.0156,-0.1641,0.0859,3,0.3869,0.4018,0.8298,-0.0154,2,0.1736,
24.000,-0.0039,0.0195,0.6055,3,0.3869,0.4018,0.8298,-0.0154,2,0.1736,
24.011,-0.0039,0.0195,0.6055,3,0.3876,0.3994,0.8307,-0.0158,2,0.1738,
24.022,-0.0039,0.0195,0.6055,3,0.3876,0.3979,0.8314,-0.0157,2,0.1738,
24.033,-0.0039,0.0195,0.6055,3,0.3878,0.3965,0.8320,-0.0156,2,0.1741,
24.044,0.3477,0.0430,-0.3398,3,0.3878,0.3965,0.8320,-0.0156,2,0.1741,
24.055,0.3477,0.0430,-0.3398,3,0.3886,0.3932,0.8332,-0.0149,2,0.1741,
24.067,0.3477,0.0430,-0.3398,3,0.3889,0.3922,0.8335,-0.0144,2,0.1743,
24.077,0.3477,0.0430,-0.3398,3,0.3890,0.3912,0.8339,-0.0137,2,0.1743,
24.088,0.3477,0.0430,-0.3398,3,0.3891,0.3903,0.8344,-0.0131,2,0.1743,
24.100,-0.1719,0.2969,-0.0352,3,0.3891,0.3903,0.8344,-0.0131,2,0.1743,
24.111,-0.1719,0.2969,-0.0352,3,0.3889,0.3875,0.8358,-0.0119,2,0.1746,
24.122,-0.1719,0.2969,-0.0352,3,0.3886,0.3861,0.8365,-0.0114,2,0.1748,
24.132,-0.1719,0.2969,-0.0352,3,0.3881,0.3846,0.8374,-0.0108,2,0.1748,
24.144,-0.1719,0.2969,-0.0352,3,0.3875,0.3830,0.8385,-0.0101,2,0.1748,
24.156,0.4492,0.3555,-0.3477,3,0.3875,0.3830,0.8385,-0.0101,2,0.1748,
24.166,0.4492,0.3555,-0.3477,3,0.3861,0.3799,0.8405,-0.0091,2,0.1750,
24.177,0.4492,0.3555,-0.3477,3,0.3857,0.3791,0.8411,-0.0090,2,0.1750,
24.188,0.4492,0.3555,-0.3477,3,0.3855,0.3784,0.8415,-0.0089,2,0.1753,
24.199,-0.8398,0.5703,-0.2891,3,0.3855,0.3784,0.8415,-0.0089,2,0.1753,
24.210,-0.6836,0.6641,-0.2461,3,0.3855,0.3784,0.8415,-0.0089,2,0.1753,
24.221,-0.6836,0.6641,-0.2461,3,0.3843,0.3769,0.8427,-0.0085,2,0.1755,
24.231,-0.6836,0.6641,-0.2461,3,0.3838,0.3764,0.8432,-0.0089,2,0.1755,
24.243,-0.6836,0.6641,-0.2461,3,0.3831,0.3757,0.8438,-0.0092,2,0.1758,
24.255,0.2148,0.3398,0.2656,3,0.3831,0.3757,0.8438,-0.0092,2,0.1758,
24.266,0.2148,0.3398,0.2656,3,0.3807,0.3735,0.8458,-0.0095,2,0.1758,
24.276,0.2148,0.3398,0.2656,3,0.3797,0.3726,0.8467,-0.0098,2,0.1760,
24.287,0.2148,0.3398,0.2656,3,0.3791,0.3719,0.8473,-0.0101,2,0.1760,
24.298,0.2148,0.3398,0.2656,3,0.3785,0.3713,0.8478,-0.0106,2,0.1760,
24.310,0.0117,0.1641,-0.7422,3,0.3785,0.3713,0.8478,-0.0106,2,0.1760,
24.321,0.0117,0.1641,-0.7422,3,0.3770,0.3700,0.8491,-0.0111,2,0.1763,
24.331,0.0117,0.1641,-0.7422,3,0.3765,0.3694,0.8495,-0.0110,2,0.1763,
24.342,0.0117,0.1641,-0.7422,3,0.3760,0.3689,0.8499,-0.0109,2,0.1765,
24.352,0.0000,0.1328,-0.5742,3,0.3760,0.3689,0.8499,-0.0109,2,0.1765,
24.365,0.2891,0.1563,-0.4766,3,0.3760,0.3689,0.8499,-0.0109,2,0.1765,
24.375,0.2891,0.1563,-0.4766,3,0.3733,0.3663,0.8522,-0.0107,2,0.1768,
24.386,0.2891,0.1563,-0.4766,3,0.3725,0.3657,0.8529,-0.0107,2,0.1768,
24.396,0.2891,0.1563,-0.4766,3,0.3719,0.3651,0.8534,-0.0107,2,0.1770,
24.407,0.2891,0.1563,-0.4766,3,0.3718,0.3645,0.8537,-0.0103,2,0.1770,
24.418,0.2891,0.1563,-0.4766,3,0.3713,0.3640,0.8541,-0.0098,2,0.1770,
24.430,-0.4727,0.2578,-0.1836,3,0.3713,0.3640,0.8541,-0.0098,2,0.1770,
24.440,-0.4727,0.2578,-0.1836,3,0.3702,0.3625,0.8553,-0.0085,2,0.1772,
24.452,-0.4727,0.2578,-0.1836,3,0.3694,0.3619,0.8558,-0.0082,2,0.1772,
24.463,-0.4727,0.2578,-0.1836,3,0.3687,0.3615,0.8563,-0.0082,2,0.1775,
24.474,0.0000,-0.2148,-0.0703,3,0.3687,0.3615,0.8563,-0.0082,2,0.1775,
24.485,0.0000,-0.2148,-0.0703,3,0.3664,0.3603,0.8578,-0.0091,2,0.1775,
24.497,0.0000,-0.2148,-0.0703,3,0.3654,0.3598,0.8585,-0.0099,2,0.1777,
24.507,0.0000,-0.2148,-0.0703,3,0.3646,0.3594,0.8589,-0.0107,2,0.1777,
24.518,-0.1602,-0.1602,0.0430,3,0.3646,0.3594,0.8589,-0.0107,2,0.1777,
24.529,-0.1406,-0.1563,0.3008,3,0.3646,0.3594,0.8589,-0.0107,2,0.1777,
24.541,-0.1406,-0.1563,0.3008,3,0.3643,0.3585,0.8594,-0.0128,2,0.1780,
24.552,-0.1406,-0.1563,0.3008,3,0.3648,0.3586,0.8591,-0.0132,2,0.1782,
24.562,-0.3086,0.0547,0.4219,3,0.3648,0.3586,0.8591,-0.0132,2,0.1782,
24.574,-0.5586,0.1133,-0.0273,3,0.3648,0.3586,0.8591,-0.0132,2,0.1782,
24.585,-0.5586,0.1133,-0.0273,3,0.3688,0.3610,0.8564,-0.0140,2,0.1785,
24.596,-0.5586,0.1133,-0.0273,3,0.3699,0.3620,0.8555,-0.0140,2,0.1785,
24.607,-0.5586,0.1133,-0.0273,3,0.3706,0.3630,0.8548,-0.0140,2,0.1785,
24.619,-0.2695,0.4063,0.1211,3,0.3706,0.3630,0.8548,-0.0140,2,0.1785,
24.631,0.1367,0.1328,0.1914,3,0.3706,0.3630,0.8548,-0.0140,2,0.1785,
24.641,0.1367,0.1328,0.1914,3,0.3702,0.3659,0.8537,-0.0148,2,0.1787,
24.652,0.1367,0.1328,0.1914,3,0.3698,0.3666,0.8536,-0.0150,2,0.1790,
24.663,0.7813,-0.6250,0.8672,3,0.3698,0.3666,0.8536,-0.0150,2,0.1790,
24.674,0.9570,-0.5664,0.8242,3,0.3698,0.3666,0.8536,-0.0150,2,0.1790,
24.684,0.9570,-0.5664,0.8242,3,0.3698,0.3691,0.8525,-0.0153,2,0.1792,
24.695,0.9570,-0.5664,0.8242,3,0.3700,0.3699,0.8521,-0.0154,2,0.1792,
24.706,0.9570,-0.5664,0.8242,3,0.3703,0.3707,0.8516,-0.0157,2,0.1792,
24.716,0.9570,-0.5664,0.8242,3,0.3708,0.3713,0.8511,-0.0159,2,0.1794,
24.727,0.9570,-0.5664,0.8242,3,0.3713,0.3716,0.8508,-0.0161,2,0.1794,
24.738,-0.4414,-0.8320,-0.0859,3,0.3713,0.3716,0.8508,-0.0161,2,0.1794,
24.751,-0.2969,-1.0313,-0.3438,3,0.3713,0.3716,0.8508,-0.0161,2,0.1794,
24.761,-0.2969,-1.0313,-0.3438,3,0.3726,0.3724,0.8499,-0.0148,2,0.1797,
24.772,-0.2969,-1.0313,-0.3438,3,0.3731,0.3729,0.8494,-0.0142,2,0.1799,
24.784,-0.0352,-0.9492,-0.4141,3,0.3731,0.3729,0.8494,-0.0142,2,0.1799,
24.795,-0.0352,-0.9492,-0.4141,3,0.3745,0.3749,0.8480,-0.0128,2,0.1799,
24.806,-0.0352,-0.9492,-0.4141,3,0.3749,0.3756,0.8475,-0.0120,2,0.1802,
24.816,-0.0352,-0.9492,-0.4141,3,0.3751,0.3763,0.8471,-0.0114,2,0.1802,
24.827,-0.0352,-0.9492,-0.4141,3,0.3748,0.3768,0.8470,-0.0109,2,0.1802,
24.839,-0.7148,-0.8516,0.0000,3,0.3748,0.3768,0.8470,-0.0109,2,0.1802,
24.849,-0.7148,-0.8516,0.0000,3,0.3738,0.3775,0.8472,-0.0099,2,0.1804,
24.860,-0.7148,-0.8516,0.0000,3,0.3732,0.3777,0.8474,-0.0095,2,0.1804,
24.872,-0.7148,-0.8516,0.0000,3,0.3729,0.3780,0.8474,-0.0092,2,0.1807,
24.883,-0.2734,-0.7148,0.0977,3,0.3729,0.3780,0.8474,-0.0092,2,0.1807,
24.894,-0.2734,-0.7148,0.0977,3,0.3735,0.3794,0.8464,-0.0086,2,0.1807,
24.905,-0.2734,-0.7148,0.0977,3,0.3738,0.3801,0.8459,-0.0084,2,0.1809,
24.915,-0.2734,-0.7148,0.0977,3,0.3741,0.3810,0.8455,-0.0081,2,0.1809,
24.927,-0.2734,-0.7148,0.0977,3,0.3743,0.3820,0.8450,-0.0079,2,0.1809,
24.939,-0.3086,-0.2734,0.5430,3,0.3743,0.3820,0.8450,-0.0079,2,0.1809,
24.950,-0.3086,-0.2734,0.5430,3,0.3734,0.3842,0.8444,-0.0078,2,0.1812,
24.961,-0.3086,-0.2734,0.5430,3,0.3725,0.3849,0.8444,-0.0079,2,0.1814,
24.971,-0.3086,-0.2734,0.5430,3,0.3718,0.3853,0.8445,-0.0081,2,0.1814,
24.983,-0.3086,-0.2734,0.5430,3,0.3711,0.3856,0.8447,-0.0082,2,0.1814,
24.994,0.4375,-0.4219,0.2617,3,0.3711,0.3856,0.8447,-0.0082,2,0.1814,
25.006,0.4375,-0.4219,0.2617,3,0.3703,0.3861,0.8448,-0.0086,2,0.1816,
25.016,0.4375,-0.4219,0.2617,3,0.3702,0.3864,0.8447,-0.0090,2,0.1816,
25.027,0.4375,-0.4219,0.2617,3,0.3701,0.3868,0.8446,-0.0093,2,0.1819,
25.037,0.1055,-0.7031,-0.1055,3,0.3701,0.3868,0.8446,-0.0093,2,0.1819,
25.049,0.0859,-0.6953,-0.2461,3,0.3701,0.3868,0.8446,-0.0093,2,0.1819,
25.060,0.0859,-0.6953,-0.2461,3,0.3696,0.3881,0.8442,-0.0104,2,0.1821,
25.071,0.0859,-0.6953,-0.2461,3,0.3694,0.3884,0.8441,-0.0109,2,0.1821,
25.081,0.0859,-0.6953,-0.2461,3,0.3692,0.3886,0.8442,-0.0114,2,0.1821,
25.094,0.7344,-0.4648,0.1719,3,0.3692,0.3886,0.8442,-0.0114,2,0.1821,
25.105,0.7344,-0.4648,0.1719,3,0.3690,0.3886,0.8442,-0.0129,2,0.1824,
25.115,0.7344,-0.4648,0.1719,3,0.3690,0.3885,0.8442,-0.0137,2,0.1824,
25.126,0.7344,-0.4648,0.1719,3,0.3693,0.3885,0.8441,-0.0143,2,0.1826,
25.137,0.2148,-0.1758,-0.1016,3,0.3693,0.3885,0.8441,-0.0143,2,0.1826,
25.149,0.0313,-0.1133,-0.0664,3,0.3693,0.3885,0.8441,-0.0143,2,0.1826,
25.160,0.0313,-0.1133,-0.0664,3,0.3710,0.3889,0.8431,-0.0172,2,0.1829,
25.170,0.0313,-0.1133,-0.0664,3,0.3712,0.3890,0.8430,-0.0179,2,0.1829,
25.182,0.0313,-0.1133,-0.0664,3,0.3712,0.3890,0.8429,-0.0187,2,0.1829,
25.193,-0.1445,-0.2773,-0.2773,3,0.3712,0.3890,0.8429,-0.0187,2,0.1829,
25.204,-0.1445,-0.2773,-0.2773,3,0.3716,0.3889,0.8427,-0.0215,2,0.1831,
25.216,-0.1445,-0.2773,-0.2773,3,0.3720,0.3887,0.8426,-0.0228,2,0.1831,
25.226,-0.1445,-0.2773,-0.2773,3,0.3724,0.3884,0.8425,-0.0239,2,0.1833,
25.238,-0.1445,-0.2773,-0.2773,3,0.3730,0.3881,0.8424,-0.0248,2,0.1833,
25.249,-0.1758,-0.2852,-0.1289,3,0.3730,0.3881,0.8424,-0.0248,2,0.1833,
25.260,-0.1758,-0.2852,-0.1289,3,0.3751,0.3877,0.8416,-0.0264,2,0.1836,
25.271,-0.1758,-0.2852,-0.1289,3,0.3760,0.3877,0.8412,-0.0269,2,0.1836,
25.283,-0.1758,-0.2852,-0.1289,3,0.3769,0.3878,0.8407,-0.0274,2,0.1836,
25.294,-0.2500,0.0938,-0.2656,3,0.3769,0.3878,0.8407,-0.0274,2,0.1836,
25.305,-0.2500,0.0938,-0.2656,3,0.3785,0.3887,0.8395,-0.0289,2,0.1838,
25.316,-0.2500,0.0938,-0.2656,3,0.3793,0.3893,0.8389,-0.0295,2,0.1841,
25.327,-0.2500,0.0938,-0.2656,3,0.3799,0.3901,0.8382,-0.0299,2,0.1841,
25.338,0.3750,0.9180,0.0977,3,0.3799,0.3901,0.8382,-0.0299,2,0.1841,
25.350,0.3750,0.9180,0.0977,3,0.3813,0.3925,0.8364,-0.0308,2,0.1843,
25.361,0.3750,0.9180,0.0977,3,0.3820,0.3936,0.8356,-0.0311,2,0.1843,
25.371,0.3945,0.4766,-0.1250,3,0.3820,0.3936,0.8356,-0.0311,2,0.1843,
25.382,-0.0430,0.0742,-0.1992,3,0.3820,0.3936,0.8356,-0.0311,2,0.1843,
25.394,-0.0430,0.0742,-0.1992,3,0.3827,0.3969,0.8336,-0.0325,2,0.1846,
25.404,-0.0430,0.0742,-0.1992,3,0.3824,0.3976,0.8334,-0.0331,2,0.1846,
25.415,-0.0430,0.0742,-0.1992,3,0.3818,0.3981,0.8334,-0.0338,2,0.1848,
25.426,-0.0430,0.0742,-0.1992,3,0.3811,0.3984,0.8336,-0.0345,2,0.1848,
25.438,-0.2383,-1.1445,-0.5469,3,0.3811,0.3984,0.8336,-0.0345,2,0.1848,
25.449,-0.2383,-1.1445,-0.5469,3,0.3795,0.3984,0.8342,-0.0369,2,0.1851,
25.459,-0.2383,-1.1445,-0.5469,3,0.3795,0.3984,0.8341,-0.0380,2,0.1851,
25.470,-0.2383,-1.1445,-0.5469,3,0.3802,0.3987,0.8336,-0.0393,2,0.1851,
25.482,-0.2383,-1.1445,-0.5469,3,0.3813,0.3992,0.8329,-0.0404,2,0.1853,
25.493,-0.0547,-0.1992,0.2266,3,0.3813,0.3992,0.8329,-0.0404,2,0.1853,
25.504,-0.0547,-0.1992,0.2266,3,0.3847,0.4007,0.8305,-0.0416,2,0.1853,
25.515,-0.0547,-0.1992,0.2266,3,0.3857,0.4015,0.8297,-0.0418,2,0.1855,
25.526,-0.0547,-0.1992,0.2266,3,0.3864,0.4023,0.8289,-0.0421,2,0.1855,
25.537,-0.2773,0.5664,-0.4219,3,0.3864,0.4023,0.8289,-0.0421,2,0.1855,
25.548,-0.1680,0.5352,-0.1914,3,0.3864,0.4023,0.8289,-0.0421,2,0.1855,
25.559,-0.1680,0.5352,-0.1914,3,0.3859,0.4047,0.8279,-0.0435,2,0.1858,
25.570,-0.1680,0.5352,-0.1914,3,0.3853,0.4052,0.8279,-0.0439,2,0.1858,
25.580,-0.1680,0.5352,-0.1914,3,0.3849,0.4057,0.8278,-0.0443,2,0.1860,
25.591,-0.1680,0.5352,-0.1914,3,0.3845,0.4063,0.8277,-0.0446,2,0.1860,
25.604,-0.1680,0.5352,-0.1914,3,0.3840,0.4070,0.8275,-0.0450,2,0.1863,
25.614,-0.1680,0.5352,-0.1914,3,0.3841,0.4077,0.8271,-0.0452,2,0.1863,
25.625,-0.1680,0.5352,-0.1914,3,0.3843,0.4084,0.8267,-0.0452,2,0.1863,
25.636,-0.5898,-0.1172,-0.3086,3,0.3843,0.4084,0.8267,-0.0452,2,0.1863,
25.646,-0.5977,0.0313,-0.0391,3,0.3843,0.4084,0.8267,-0.0452,2,0.1863,
25.658,-0.5977,0.0313,-0.0391,3,0.3843,0.4111,0.8254,-0.0449,2,0.1865,
25.669,-0.5977,0.0313,-0.0391,3,0.3844,0.4132,0.8243,-0.0446,2,0.1868,
25.680,-0.5977,0.0313,-0.0391,3,0.3845,0.4147,0.8235,-0.0446,2,0.1868,
25.691,-0.2227,0.1172,0.3906,3,0.3845,0.4147,0.8235,-0.0446,2,0.1868,
25.702,-0.0625,0.1133,0.4570,3,0.3845,0.4147,0.8235,-0.0446,2,0.1868,
25.713,-0.0625,0.1133,0.4570,3,0.3847,0.4210,0.8203,-0.0451,2,0.1870,
25.723,-0.0625,0.1133,0.4570,3,0.3848,0.4229,0.8192,-0.0451,2,0.1873,
25.735,-0.0625,0.1133,0.4570,3,0.3851,0.4247,0.8181,-0.0450,2,0.1873,
25.746,-0.0625,0.1133,0.4570,3,0.3855,0.4268,0.8168,-0.0449,2,0.1873,
25.757,-0.3008,-0.0508,0.7461,3,0.3855,0.4268,0.8168,-0.0449,2,0.1873,
25.768,-0.3008,-0.0508,0.7461,3,0.3868,0.4319,0.8135,-0.0444,2,0.1875,
25.780,-0.3008,-0.0508,0.7461,3,0.3873,0.4339,0.8123,-0.0443,2,0.1877,
25.790,-0.3008,-0.0508,0.7461,3,0.3875,0.4357,0.8112,-0.0443,2,0.1877,
25.802,-0.3008,-0.0508,0.7461,3,0.3876,0.4376,0.8102,-0.0443,2,0.1877,
25.814,0.0703,-0.3750,0.6016,3,0.3876,0.4376,0.8102,-0.0443,2,0.1877,
25.824,0.0703,-0.3750,0.6016,3,0.3874,0.4415,0.8081,-0.0448,2,0.1880,
25.834,0.0703,-0.3750,0.6016,3,0.3871,0.4429,0.8074,-0.0452,2,0.1880,
25.845,0.0703,-0.3750,0.6016,3,0.3868,0.4445,0.8066,-0.0459,2,0.1882,
25.857,-0.3086,-0.1836,0.7031,3,0.3868,0.4445,0.8066,-0.0459,2,0.1882,
25.867,-0.1172,-0.0469,0.6602,3,0.3868,0.4445,0.8066,-0.0459,2,0.1882,
25.878,-0.1172,-0.0469,0.6602,3,0.3862,0.4501,0.8037,-0.0485,2,0.1885,
25.889,-0.1172,-0.0469,0.6602,3,0.3867,0.4517,0.8026,-0.0491,2,0.1885,
25.900,-0.1172,-0.0469,0.6602,3,0.3870,0.4532,0.8015,-0.0500,2,0.1885,
25.911,-0.1172,-0.0469,0.6602,3,0.3873,0.4547,0.8004,-0.0510,2,0.1887,
25.923,-1.1797,0.3867,0.0313,3,0.3873,0.4547,0.8004,-0.0510,2,0.1887,
25.934,-1.1797,0.3867,0.0313,3,0.3869,0.4580,0.7985,-0.0540,2,0.1887,
25.946,-1.1797,0.3867,0.0313,3,0.3864,0.4592,0.7980,-0.0554,2,0.1890,
25.956,-0.9141,0.1875,-0.1289,3,0.3864,0.4592,0.7980,-0.0554,2,0.1890,
25.967,-0.6602,0.1445,-0.0586,3,0.3864,0.4592,0.7980,-0.0554,2,0.1890,
25.977,-0.6602,0.1445,-0.0586,3,0.3835,0.4628,0.7969,-0.0603,2,0.1892,
25.989,-0.6602,0.1445,-0.0586,3,0.3827,0.4639,0.7966,-0.0615,2,0.1892,
25.999,-0.6602,0.1445,-0.0586,3,0.3824,0.4650,0.7960,-0.0624,2,0.1895,
26.009,-0.6602,0.1445,-0.0586,3,0.3825,0.4663,0.7952,-0.0633,2,0.1895,
26.021,-0.6602,0.1445,-0.0586,3,0.3829,0.4678,0.7939,-0.0643,2,0.1895,
26.033,-0.6602,0.1445,-0.0586,3,0.3837,0.4703,0.7920,-0.0657,2,0.1897,
26.044,-0.6602,0.1445,-0.0586,3,0.3842,0.4718,0.7908,-0.0667,2,0.1897,
26.054,-0.6602,0.1445,-0.0586,3,0.3846,0.4735,0.7896,-0.0675,2,0.1897,
26.065,-0.6602,0.1445,-0.0586,3,0.3848,0.4747,0.7886,-0.0682,2,0.1899,
26.078,0.1016,0.6133,0.5469,3,0.3848,0.4747,0.7886,-0.0682,2,0.1899,
26.088,0.1016,0.6133,0.5469,3,0.3851,0.4777,0.7865,-0.0699,2,0.1899,
26.099,0.1016,0.6133,0.5469,3,0.3852,0.4789,0.7857,-0.0707,2,0.1902,
26.109,0.1016,0.6133,0.5469,3,0.3854,0.4802,0.7847,-0.0717,2,0.1902,
26.120,-0.7344,0.6328,-0.1172,3,0.3854,0.4802,0.7847,-0.0717,2,0.1902,
26.130,-0.7344,0.6328,-0.1172,3,0.3859,0.4834,0.7823,-0.0737,2,0.1904,
26.142,-0.7344,0.6328,-0.1172,3,0.3860,0.4851,0.7811,-0.0748,2,0.1904,
26.153,-0.7344,0.6328,-0.1172,3,0.3857,0.4879,0.7794,-0.0764,2,0.1907,
26.164,-0.7344,0.6328,-0.1172,3,0.3853,0.4896,0.7784,-0.0775,2,0.1907,
26.174,-0.7344,0.6328,-0.1172,3,0.3848,0.4913,0.7774,-0.0786,2,0.1907,
26.185,-0.7344,0.6328,-0.1172,3,0.3846,0.4930,0.7763,-0.0797,2,0.1909,
26.198,0.2930,0.1914,0.6719,3,0.3846,0.4930,0.7763,-0.0797,2,0.1909,
26.209,0.2930,0.1914,0.6719,3,0.3845,0.4968,0.7737,-0.0824,2,0.1909,
26.219,0.2930,0.1914,0.6719,3,0.3847,0.4980,0.7727,-0.0832,2,0.1912,
26.230,-0.0078,-0.2813,0.2734,3,0.3847,0.4980,0.7727,-0.0832,2,0.1912,
26.242,-0.1094,-0.2695,-0.0078,3,0.3847,0.4980,0.7727,-0.0832,2,0.1912,
26.253,-0.1094,-0.2695,-0.0078,3,0.3857,0.5032,0.7684,-0.0861,2,0.1914,
26.263,-0.1094,-0.2695,-0.0078,3,0.3856,0.5051,0.7672,-0.0871,2,0.1914,
26.274,-0.1094,-0.2695,-0.0078,3,0.3851,0.5071,0.7660,-0.0881,2,0.1917,
26.285,-0.1094,-0.2695,-0.0078,3,0.3843,0.5092,0.7649,-0.0891,2,0.1917,
26.297,0.3516,0.8828,-0.6055,3,0.3843,0.5092,0.7649,-0.0891,2,0.1917,
26.308,0.3516,0.8828,-0.6055,3,0.3817,0.5153,0.7619,-0.0915,2,0.1919,
26.318,0.3516,0.8828,-0.6055,3,0.3809,0.5176,0.7606,-0.0923,2,0.1919,
26.330,0.3516,0.8828,-0.6055,3,0.3803,0.5199,0.7592,-0.0930,2,0.1919,
26.342,-0.1094,0.9883,0.3242,3,0.3803,0.5199,0.7592,-0.0930,2,0.1919,
26.352,-0.1094,0.9883,0.3242,3,0.3793,0.5255,0.7558,-0.0941,2,0.1921,
26.363,-0.1094,0.9883,0.3242,3,0.3789,0.5274,0.7546,-0.0944,2,0.1921,
26.375,-0.1094,0.9883,0.3242,3,0.3788,0.5295,0.7531,-0.0948,2,0.1924,
26.385,-0.1680,0.9375,0.2539,3,0.3788,0.5295,0.7531,-0.0948,2,0.1924,
26.396,-0.1094,1.0078,0.3242,3,0.3788,0.5295,0.7531,-0.0948,2,0.1924,
26.407,-0.1094,1.0078,0.3242,3,0.3798,0.5379,0.7463,-0.0972,2,0.1926,
26.418,-0.1094,1.0078,0.3242,3,0.3799,0.5405,0.7443,-0.0979,2,0.1926,
26.429,-0.1094,1.0078,0.3242,3,0.3799,0.5432,0.7422,-0.0984,2,0.1929,
26.439,-0.1914,0.5352,-0.0781,3,0.3799,0.5432,0.7422,-0.0984,2,0.1929,
26.450,-0.0938,0.4063,0.0625,3,0.3799,0.5432,0.7422,-0.0984,2,0.1929,
26.462,-0.0234,0.3281,0.0234,3,0.3799,0.5432,0.7422,-0.0984,2,0.1929,
26.473,-0.0234,0.3281,0.0234,3,0.3760,0.5571,0.7333,-0.1028,2,0.1931,
26.483,-0.0234,0.3281,0.0234,3,0.3747,0.5602,0.7314,-0.1038,2,0.1934,
26.493,-0.0234,0.3281,0.0234,3,0.3729,0.5635,0.7296,-0.1049,2,0.1934,
26.504,-0.0234,0.3281,0.0234,3,0.3712,0.5667,0.7279,-0.1061,2,0.1934,
26.515,-0.0234,0.3281,0.0234,3,0.3694,0.5699,0.7260,-0.1074,2,0.1936,
26.526,-0.1602,0.2852,-0.2422,3,0.3694,0.5699,0.7260,-0.1074,2,0.1936,
26.537,-0.1602,0.2852,-0.2422,3,0.3652,0.5781,0.7211,-0.1118,2,0.1938,
26.548,-0.1602,0.2852,-0.2422,3,0.3639,0.5815,0.7188,-0.1137,2,0.1938,
26.559,-0.1602,0.2852,-0.2422,3,0.3630,0.5847,0.7163,-0.1155,2,0.1941,
26.570,-0.9609,0.5391,0.5352,3,0.3630,0.5847,0.7163,-0.1155,2,0.1941,
26.580,-0.9609,0.5391,0.5352,3,0.3606,0.5938,0.7093,-0.1199,2,0.1941,
26.592,-0.9609,0.5391,0.5352,3,0.3592,0.5976,0.7065,-0.1217,2,0.1943,
26.602,-0.9609,0.5391,0.5352,3,0.3573,0.6017,0.7036,-0.1235,2,0.1943,
26.613,-0.9609,0.5391,0.5352,3,0.3550,0.6058,0.7009,-0.1254,2,0.1946,
26.625,-0.9609,0.5391,0.5352,3,0.3522,0.6100,0.6983,-0.1274,2,0.1946,
26.636,-0.8008,-0.3711,-0.2461,3,0.3522,0.6100,0.6983,-0.1274,2,0.1946,
26.647,-0.8008,-0.3711,-0.2461,3,0.3442,0.6202,0.6924,-0.1323,2,0.1948,
26.658,-0.8008,-0.3711,-0.2461,3,0.3414,0.6236,0.6904,-0.1342,2,0.1948,
26.669,-0.8008,-0.3711,-0.2461,3,0.3389,0.6267,0.6884,-0.1360,2,0.1951,
26.679,-0.8008,-0.3711,-0.2461,3,0.3367,0.6298,0.6863,-0.1378,2,0.1951,
26.689,-0.8008,-0.3711,-0.2461,3,0.3355,0.6324,0.6841,-0.1395,2,0.1953,
26.701,-0.8008,-0.3711,-0.2461,3,0.3348,0.6349,0.6818,-0.1412,2,0.1953,
26.712,-0.8008,-0.3711,-0.2461,3,0.3343,0.6386,0.6783,-0.1431,2,0.1956,
26.723,-0.8008,-0.3711,-0.2461,3,0.3344,0.6408,0.6759,-0.1439,2,0.1956,
26.733,-0.8008,-0.3711,-0.2461,3,0.3346,0.6432,0.6733,-0.1447,2,0.1958,
26.744,-0.8008,-0.3711,-0.2461,3,0.3345,0.6459,0.6706,-0.1458,2,0.1958,
26.755,-1.0820,-0.7383,-0.5664,3,0.3345,0.6459,0.6706,-0.1458,2,0.1958,
26.767,-1.2539,-0.7188,-0.4531,3,0.3345,0.6459,0.6706,-0.1458,2,0.1958,
26.777,-1.2539,-0.7188,-0.4531,3,0.3300,0.6570,0.6610,-0.1506,2,0.1960,
26.788,-1.2539,-0.7188,-0.4531,3,0.3282,0.6602,0.6583,-0.1519,2,0.1963,
